CLIENTNUM,Attrition_Flag,Churn_Probability,Customer_Value,Total_Trans_Amt,Total_Trans_Ct,Total_Revolving_Bal,Credit_Limit,Avg_Utilization_Ratio,Months_Inactive_12_mon,Recommended_Action,Modeled_Economic_Value,Retention_Benefit,Retention_Profit,Upsell_Benefit,Upsell_Profit,CrossSell_Benefit,CrossSell_Profit,Engagement_Benefit,Engagement_Profit,Optimal_Action,Expected_Incremental_Profit,Intervention_Cost,Expected_ROI
713868033,Existing Customer,0.006507777608931,0.7653678586369336,16373,114,1484,34516.0,0.043,2,UPSELL,765.3678586369335,1.494253143909871,-98.50574685609013,38.26839293184668,-36.73160706815332,22.961035759108007,-27.038964240891993,3.8268392931846678,-16.17316070681533,DO NOTHING,0.0,0,0.0
708103608,Existing Customer,0.0092483405023813,0.910337153666407,15798,128,2517,11898.0,0.212,5,UPSELL,910.337153666407,2.5257323907226623,-97.47426760927733,45.51685768332035,-29.483142316679647,27.31011460999221,-22.68988539000779,4.551685768332035,-15.448314231667965,DO NOTHING,0.0,0,0.0
789684258,Attrited Customer,0.6510452032089233,0.538277569432278,7842,61,1847,34516.0,0.054,3,ENGAGE,538.277569432278,105.13290887215284,5.132908872152839,26.913878471613902,-48.0861215283861,16.14832708296834,-33.851672917031664,2.6913878471613906,-17.30861215283861,RETENTION,5.132908872152839,100,0.051329088721528394
779067408,Existing Customer,0.0007702304283156,0.7600215275859329,14280,102,1890,13056.0,0.145,3,UPSELL,760.0215275859329,0.1756175120164769,-99.82438248798353,38.00107637929664,-36.99892362070336,22.800645827577988,-27.199354172422012,3.8001076379296643,-16.199892362070337,DO NOTHING,0.0,0,0.0
712231308,Existing Customer,0.0007275624666363,0.6698295498477272,13849,128,1413,14002.0,0.101,1,UPSELL,669.8295498477272,0.14620285185392845,-99.85379714814607,33.49147749238636,-41.50852250761364,20.09488649543182,-29.90511350456818,3.349147749238636,-16.650852250761364,DO NOTHING,0.0,0,0.0
761079783,Attrited Customer,0.992573857307434,0.3109233356493967,7720,67,442,5500.0,0.08,3,ENGAGE,310.92333564939673,92.5843123777247,-7.4156876222753,15.546166782469838,-59.45383321753016,9.327700069481903,-40.67229993051809,1.554616678246984,-18.445383321753017,DO NOTHING,0.0,0,0.0
787518258,Attrited Customer,0.9937944412231444,0.2898186269055302,9192,77,0,8549.0,0.0,3,DO NOTHING,289.81862690553015,86.4060421144921,-13.593957885507905,14.490931345276508,-60.50906865472349,8.694558807165905,-41.305441192834095,1.4490931345276508,-18.55090686547235,DO NOTHING,0.0,0,0.0
717631908,Attrited Customer,0.995549201965332,0.2651830421720262,8454,69,0,4390.0,0.0,3,DO NOTHING,265.1830421720262,79.2008298027299,-20.7991701972701,13.259152108601311,-61.74084789139869,7.955491265160787,-42.04450873483921,1.3259152108601313,-18.67408478913987,DO NOTHING,0.0,0,0.0
769396158,Attrited Customer,0.9785292148590088,0.1534549905418938,5107,53,0,24884.0,0.0,2,DO NOTHING,153.4549905418938,45.04805742334679,-54.95194257665321,7.672749527094691,-67.3272504729053,4.603649716256814,-45.39635028374319,0.7672749527094691,-19.23272504729053,DO NOTHING,0.0,0,0.0
713462508,Existing Customer,0.0002241375332232,0.7062808951207011,13289,121,1760,3591.0,0.49,1,UPSELL,706.2808951207012,0.04749121727850828,-99.9525087827215,35.31404475603506,-39.68595524396494,21.18842685362104,-28.81157314637896,3.531404475603506,-16.468595524396495,DO NOTHING,0.0,0,0.0
716717733,Attrited Customer,0.9210914373397828,0.4171838021980188,8918,87,859,4841.0,0.177,5,ENGAGE,417.18380219801884,115.27932840043465,15.27932840043465,20.859190109900943,-54.14080989009906,12.515514065940565,-37.484485934059435,2.0859190109900942,-17.914080989009907,RETENTION,15.27932840043465,100,0.1527932840043465
709383933,Attrited Customer,0.9050763845443726,0.6534327361744743,8102,66,2517,4246.0,0.593,1,RETENTION,653.4327361744743,177.421961519919,77.421961519919,32.67163680872371,-42.32836319127629,19.60298208523423,-30.39701791476577,3.2671636808723714,-16.732836319127628,RETENTION,77.421961519919,100,0.7742196151991899
717283008,Existing Customer,0.0007354774861596,0.7102003870067208,15225,108,1378,7469.0,0.184,1,UPSELL,710.2003870067208,0.15670091859158342,-99.84329908140842,35.510019350336044,-39.489980649663956,21.306011610201622,-28.693988389798378,3.5510019350336046,-16.448998064966396,DO NOTHING,0.0,0,0.0
793449333,Existing Customer,0.0053460672497749,0.8259966731621656,15190,115,2114,29974.0,0.071,3,UPSELL,825.9966731621656,1.3247501288445827,-98.67524987115542,41.299833658108284,-33.700166341891716,24.779900194864968,-25.220099805135032,4.129983365810829,-15.87001663418917,DO NOTHING,0.0,0,0.0
710873583,Existing Customer,0.0010160823585465,0.8104540310930737,14215,109,2221,20724.0,0.107,3,UPSELL,810.4540310930737,0.2470464130219706,-99.75295358697802,40.522701554653686,-34.477298445346314,24.31362093279221,-25.68637906720779,4.052270155465369,-15.947729844534631,DO NOTHING,0.0,0,0.0
718486608,Existing Customer,0.0005515878438018,0.6753940037609615,13930,96,1431,21079.0,0.068,2,UPSELL,675.3940037609615,0.11176173667535205,-99.88823826332465,33.76970018804808,-41.23029981195192,20.261820112828843,-29.738179887171157,3.376970018804808,-16.62302998119519,DO NOTHING,0.0,0,0.0
716748483,Existing Customer,0.0017157797701656,0.7733680473171882,16208,129,1569,3720.0,0.422,2,UPSELL,773.3680473171883,0.39807877514379125,-99.60192122485621,38.668402365859414,-36.331597634140586,23.201041419515647,-26.798958580484353,3.866840236585942,-16.133159763414056,DO NOTHING,0.0,0,0.0
715113933,Attrited Customer,0.6167401075363159,0.3465965605464017,8165,87,573,11077.0,0.052,3,ENGAGE,346.5965605464017,64.1280000069315,-35.8719999930685,17.329828027320087,-57.67017197267991,10.39789681639205,-39.60210318360795,1.7329828027320087,-18.26701719726799,DO NOTHING,0.0,0,0.0
711160233,Existing Customer,0.0038711391389369,0.4687103594080338,14551,105,0,12024.0,0.0,3,CROSS_SELL,468.7103594080338,0.5443329051388863,-99.45566709486111,23.43551797040169,-51.56448202959831,14.061310782241016,-35.938689217758984,2.343551797040169,-17.65644820295983,DO NOTHING,0.0,0,0.0
715714458,Attrited Customer,0.9962792992591858,0.2751641259597195,8753,76,0,4446.0,0.0,3,DO NOTHING,275.1641259597195,82.24209677772471,-17.75790322227529,13.758206297985977,-61.24179370201402,8.254923778791586,-41.745076221208414,1.3758206297985978,-18.624179370201404,DO NOTHING,0.0,0,0.0
709615458,Existing Customer,0.0015565768117085,0.6218221269507772,15034,111,862,34516.0,0.025,1,UPSELL,621.8221269507773,0.29037417114565167,-99.70962582885434,31.091106347538865,-43.90889365246113,18.65466380852332,-31.34533619147668,3.1091106347538866,-16.890889365246114,DO NOTHING,0.0,0,0.0
719955558,Existing Customer,0.0119090052321553,0.4648714810281517,14436,123,0,11511.0,0.0,2,CROSS_SELL,464.87148102815166,1.6608470699532125,-98.3391529300468,23.243574051407585,-51.756425948592415,13.94614443084455,-36.05385556915545,2.3243574051407587,-17.67564259485924,DO NOTHING,0.0,0,0.0
713072358,Existing Customer,0.0011537167010828,0.6283576608405228,12878,104,1356,34516.0,0.039,1,UPSELL,628.3576608405228,0.2174840182695099,-99.78251598173048,31.417883042026144,-43.58211695797385,18.850729825215687,-31.149270174784313,3.1417883042026147,-16.858211695797387,DO NOTHING,0.0,0,0.0
721402233,Existing Customer,0.000738842820283,0.743719787894747,15615,125,1507,19192.0,0.079,3,UPSELL,743.719787894747,0.16484760767652884,-99.83515239232347,37.185989394737355,-37.814010605262645,22.31159363684241,-27.68840636315759,3.7185989394737358,-16.281401060526264,DO NOTHING,0.0,0,0.0
713691633,Existing Customer,0.0033396722283214,0.5008567931456548,15514,123,0,3076.0,0.0,1,CROSS_SELL,500.85679314565476,0.5018092567303978,-99.4981907432696,25.04283965728274,-49.95716034271726,15.025703794369642,-34.97429620563036,2.5042839657282743,-17.495716034271727,DO NOTHING,0.0,0,0.0
708866133,Existing Customer,0.0005546326865442,0.680031722862481,14545,116,1331,4196.0,0.317,1,UPSELL,680.031722862481,0.11315034641594962,-99.88684965358405,34.00158614312405,-40.99841385687595,20.400951685874432,-29.599048314125568,3.400158614312405,-16.599841385687593,DO NOTHING,0.0,0,0.0
757256358,Existing Customer,0.0012047975324094,0.75849214768748,15710,122,1580,3243.0,0.487,3,UPSELL,758.4921476874799,0.2741488403657346,-99.72585115963426,37.924607384374,-37.075392615626,22.754764430624398,-27.245235569375602,3.7924607384374003,-16.2075392615626,DO NOTHING,0.0,0,0.0
784868958,Existing Customer,0.0029433290474116,0.8482808501168354,13939,138,2517,17542.0,0.143,2,UPSELL,848.2808501168354,0.7490308999535662,-99.25096910004643,42.41404250584177,-32.58595749415823,25.448425503505064,-24.551574496494936,4.241404250584178,-15.758595749415822,DO NOTHING,0.0,0,0.0
710845308,Existing Customer,0.0004468687693588,0.6692074929756613,14892,113,1190,32949.0,0.036,2,UPSELL,669.2074929756612,0.08971437864951647,-99.91028562135048,33.460374648783066,-41.539625351216934,20.076224789269837,-29.923775210730163,3.346037464878307,-16.653962535121693,DO NOTHING,0.0,0,0.0
719368533,Existing Customer,0.0012221774086356,0.7147502336288601,15785,100,1289,32250.0,0.04,3,UPSELL,714.7502336288601,0.262065476507463,-99.73793452349254,35.737511681443,-39.262488318557,21.442507008865803,-28.557492991134197,3.5737511681443004,-16.4262488318557,DO NOTHING,0.0,0,0.0
718337733,Existing Customer,0.0004396641452331,0.7736851167927681,14994,121,1826,34516.0,0.053,1,UPSELL,773.6851167927681,0.10204848166627904,-99.89795151833373,38.68425583963841,-36.31574416036159,23.210553503783043,-26.789446496216957,3.868425583963841,-16.13157441603616,DO NOTHING,0.0,0,0.0
715132758,Existing Customer,0.0009307629079557,0.8290343943149419,15281,100,2114,23981.0,0.088,2,UPSELL,829.0343943149419,0.23149033909436034,-99.76850966090564,41.451719715747096,-33.548280284252904,24.871031829448256,-25.128968170551744,4.14517197157471,-15.85482802842529,DO NOTHING,0.0,0,0.0
712556433,Existing Customer,0.0009783253772184,0.762347312338632,15497,92,1649,4090.0,0.403,2,UPSELL,762.3473123386319,0.2237471165745376,-99.77625288342546,38.1173656169316,-36.8826343830684,22.870419370158956,-27.129580629841044,3.81173656169316,-16.18826343830684,DO NOTHING,0.0,0,0.0
718947558,Existing Customer,0.001358930952847,0.8675795908618102,15574,115,2295,4251.0,0.54,3,UPSELL,867.5795908618103,0.3536942280241351,-99.64630577197586,43.378979543090516,-31.621020456909484,26.027387725854307,-23.972612274145693,4.337897954309052,-15.662102045690947,DO NOTHING,0.0,0,0.0
710303208,Existing Customer,0.0022188005968928,0.8908757093579615,15215,121,2517,4119.0,0.611,1,UPSELL,890.8757093579615,0.5930026667042224,-99.40699733329578,44.543785467898076,-30.456214532101924,26.726271280738843,-23.273728719261157,4.454378546789807,-15.545621453210192,DO NOTHING,0.0,0,0.0
804158583,Existing Customer,0.0011013760231435,0.7649239030164039,16493,122,1456,13399.0,0.109,2,UPSELL,764.9239030164039,0.2527406538934833,-99.74725934610652,38.24619515082019,-36.75380484917981,22.94771709049212,-27.05228290950788,3.8246195150820195,-16.17538048491798,DO NOTHING,0.0,0,0.0
711720408,Existing Customer,0.0013239015825092,0.6930465137056885,15211,129,1273,9070.0,0.14,3,UPSELL,693.0465137056885,0.2752576128742335,-99.72474238712577,34.65232568528443,-40.34767431471557,20.791395411170654,-29.208604588829346,3.4652325685284433,-16.534767431471558,DO NOTHING,0.0,0,0.0
715808808,Existing Customer,0.0003770289185922,0.6306777736914739,13614,104,1216,7469.0,0.163,6,UPSELL,630.6777736914739,0.07133512769850979,-99.9286648723015,31.533888684573697,-43.4661113154263,18.920333210744218,-31.079666789255782,3.1533888684573697,-16.84661113154263,DO NOTHING,0.0,0,0.0
715076358,Attrited Customer,0.9952986836433412,0.2654834761321909,8463,62,0,23714.0,0.0,3,DO NOTHING,265.4834761321909,79.2706062970284,-20.729393702971606,13.274173806609546,-61.72582619339045,7.964504283965727,-42.035495716034276,1.3274173806609548,-18.672582619339046,DO NOTHING,0.0,0,0.0
718343058,Existing Customer,0.0048981164582073,0.8556915544675643,14161,105,2517,5240.0,0.48,2,UPSELL,855.6915544675643,1.2573830658259695,-98.74261693417404,42.78457772337822,-32.21542227662178,25.670746634026926,-24.329253365973074,4.2784577723378225,-15.721542227662177,DO NOTHING,0.0,0,0.0
769667583,Attrited Customer,0.9453707337379456,0.2567708912874151,8202,69,0,3744.0,0.0,3,DO NOTHING,256.7708912874151,72.82310576967896,-27.17689423032104,12.838544564370757,-62.16145543562924,7.703126738622453,-42.29687326137755,1.2838544564370757,-18.716145543562924,DO NOTHING,0.0,0,0.0
709013208,Existing Customer,0.0003132181300316,0.7890254625064528,16101,127,1690,15594.0,0.108,2,UPSELL,789.0254625064528,0.07414112397407682,-99.92585887602593,39.45127312532264,-35.54872687467736,23.670763875193582,-26.329236124806418,3.9451273125322643,-16.054872687467736,DO NOTHING,0.0,0,0.0
716004258,Existing Customer,0.0003509429225232,0.9040849584569668,17634,120,2092,8449.0,0.248,1,UPSELL,904.0849584569668,0.09518466525904613,-99.90481533474096,45.20424792284834,-29.79575207715166,27.122548753709005,-22.877451246290995,4.520424792284834,-15.479575207715165,DO NOTHING,0.0,0,0.0
715645908,Attrited Customer,0.999081254005432,0.2660509625013909,8480,71,0,34516.0,0.0,2,DO NOTHING,266.05096250139087,79.74195877357252,-20.25804122642748,13.302548125069544,-61.69745187493046,7.981528875041725,-42.018471124958275,1.3302548125069544,-18.669745187493046,DO NOTHING,0.0,0,0.0
717724233,Existing Customer,0.0017936715157702,0.6581623241693879,16732,116,734,9959.0,0.074,1,UPSELL,658.162324169388,0.3541581040847231,-99.64584189591528,32.9081162084694,-42.0918837915306,19.74486972508164,-30.25513027491836,3.2908116208469402,-16.70918837915306,DO NOTHING,0.0,0,0.0
719850933,Existing Customer,0.0015063880709931,0.7040183589247506,13345,106,1734,4192.0,0.414,3,UPSELL,704.0183589247506,0.3181574572933149,-99.68184254270669,35.20091794623753,-39.79908205376247,21.120550767742518,-28.879449232257482,3.5200917946237533,-16.479908205376248,DO NOTHING,0.0,0,0.0
790131033,Existing Customer,0.0062241852283477,0.8579948814954934,14230,105,2517,3416.0,0.737,6,UPSELL,857.9948814954934,1.6020957202206556,-98.39790427977934,42.899744074774674,-32.100255925225326,25.7398464448648,-24.2601535551352,4.289974407477468,-15.710025592522532,DO NOTHING,0.0,0,0.0
721211433,Existing Customer,0.0029736708384007,0.4431067096917769,13784,108,0,3322.0,0.0,2,CROSS_SELL,443.1067096917769,0.39529605027303655,-99.60470394972697,22.155335484588846,-52.844664515411154,13.29320129075331,-36.70679870924669,2.2155335484588847,-17.784466451541114,DO NOTHING,0.0,0,0.0
721290708,Existing Customer,0.003335679648444,0.7907895919409305,15554,99,1816,14217.0,0.128,3,UPSELL,790.7895919409304,0.7913462244116092,-99.20865377558839,39.53947959704652,-35.46052040295348,23.723687758227914,-26.276312241772086,3.9539479597046525,-16.046052040295347,DO NOTHING,0.0,0,0.0
712107783,Existing Customer,0.0007395000429823,0.8102430478421596,16132,118,1817,17350.0,0.105,2,UPSELL,810.2430478421596,0.17975243061161605,-99.82024756938839,40.512152392107986,-34.487847607892014,24.307291435264787,-25.692708564735213,4.051215239210799,-15.948784760789202,DO NOTHING,0.0,0,0.0
818960133,Existing Customer,0.0011643492616713,0.531867064946458,13120,91,698,13784.0,0.051,3,CROSS_SELL,531.867064946458,0.1857837073133069,-99.8142162926867,26.5933532473229,-48.406646752677105,15.956011948393737,-34.04398805160626,2.65933532473229,-17.34066467526771,DO NOTHING,0.0,0,0.0
713560758,Existing Customer,0.0006974815041758,0.7616858218238598,13392,92,2087,3181.0,0.656,2,UPSELL,761.6858218238598,0.15937853181452583,-99.84062146818547,38.08429109119299,-36.91570890880701,22.850574654715796,-27.149425345284204,3.8084291091192988,-16.1915708908807,DO NOTHING,0.0,0,0.0
718579833,Existing Customer,0.0042778854258358,0.8348260779630525,13674,101,2488,5325.0,0.467,2,UPSELL,834.8260779630525,1.071387093607741,-98.92861290639226,41.74130389815263,-33.25869610184737,25.044782338891576,-24.955217661108424,4.1741303898152635,-15.825869610184736,DO NOTHING,0.0,0,0.0
778643733,Attrited Customer,0.7243305444717407,0.5191515188649972,9140,64,1454,23981.0,0.061,2,ENGAGE,519.1515188649972,112.81119069684439,12.811190696844392,25.957575943249864,-49.042424056750136,15.574545565949917,-34.42545443405008,2.5957575943249864,-17.404242405675014,RETENTION,12.811190696844392,100,0.1281119069684439
770977833,Existing Customer,0.0069313673302531,0.5337710025592521,16500,102,0,3920.0,0.0,2,CROSS_SELL,533.7710025592521,1.1099288666926932,-98.8900711333073,26.688550127962607,-48.31144987203739,16.013130076777564,-33.986869923222436,2.6688550127962607,-17.33114498720374,DO NOTHING,0.0,0,0.0
708721533,Existing Customer,0.0003024046018254,0.6031471008823542,13113,128,1148,5158.0,0.223,1,UPSELL,603.1471008823543,0.05471833766534181,-99.94528166233466,30.157355044117715,-44.842644955882285,18.09441302647063,-31.90558697352937,3.0157355044117717,-16.984264495588228,DO NOTHING,0.0,0,0.0
772300383,Existing Customer,0.0008684404892846,0.6745791862248913,13420,122,1533,5073.0,0.302,1,UPSELL,674.5791862248914,0.1757495635639056,-99.82425043643609,33.72895931124457,-41.27104068875543,20.23737558674674,-29.76262441325326,3.3728959311244573,-16.627104068875543,DO NOTHING,0.0,0,0.0
751155783,Existing Customer,0.0003412037913221,0.7807269264892798,15005,118,1868,4074.0,0.459,1,UPSELL,780.7269264892798,0.07991609619161781,-99.92008390380838,39.03634632446399,-35.96365367553601,23.421807794678394,-26.578192205321606,3.9036346324463995,-16.096365367553602,DO NOTHING,0.0,0,0.0
768457008,Existing Customer,0.0009160200133919,0.5538555514721989,13355,92,787,10284.0,0.077,3,CROSS_SELL,553.8555514721988,0.15220283090302253,-99.84779716909698,27.692777573609945,-47.307222426390055,16.615666544165965,-33.38433345583404,2.7692777573609946,-17.230722242639004,DO NOTHING,0.0,0,0.0
794494308,Existing Customer,0.0030883233994245,0.7719696162898786,13781,102,2070,34516.0,0.06,4,UPSELL,771.9696162898786,0.7152275488898353,-99.28477245111017,38.59848081449393,-36.40151918550607,23.159088488696355,-26.840911511303645,3.8598480814493934,-16.140151918550607,DO NOTHING,0.0,0,0.0
710980383,Attrited Customer,0.7446149587631226,0.1953154556581729,6361,74,0,34516.0,0.0,2,DO NOTHING,195.3154556581729,43.63044298821327,-56.36955701178673,9.765772782908646,-65.23422721709136,5.859463669745187,-44.14053633025481,0.9765772782908647,-19.023422721709135,DO NOTHING,0.0,0,0.0
716663808,Existing Customer,0.0020674888510257,0.6130675532339809,15443,102,721,3999.0,0.18,3,UPSELL,613.0675532339809,0.38025309937105817,-99.61974690062894,30.653377661699047,-44.34662233830095,18.392026597019427,-31.607973402980573,3.065337766169905,-16.934662233830096,DO NOTHING,0.0,0,0.0
712912233,Existing Customer,0.0009946697391569,0.8106877019509795,14222,122,2221,3468.0,0.64,4,UPSELL,810.6877019509795,0.24190995751118627,-99.75809004248882,40.53438509754898,-34.46561490245102,24.320631058529386,-25.679368941470614,4.053438509754898,-15.946561490245102,DO NOTHING,0.0,0,0.0
717992433,Existing Customer,0.0018039527349174,0.7579683875694018,14666,101,1796,11900.0,0.151,1,UPSELL,757.9683875694018,0.4102017437210263,-99.58979825627897,37.89841937847009,-37.10158062152991,22.739051627082056,-27.260948372917944,3.789841937847009,-16.210158062152992,DO NOTHING,0.0,0,0.0
709971708,Attrited Customer,0.9920099973678588,0.2968955157449649,9404,62,0,9701.0,0.0,3,DO NOTHING,296.89551574496494,88.35699593780751,-11.643004062192489,14.844775787248247,-60.155224212751754,8.906865472348947,-41.09313452765105,1.4844775787248248,-18.515522421275175,DO NOTHING,0.0,0,0.0
715600533,Existing Customer,0.0013674149522557,0.6566906093421747,13722,124,1357,34516.0,0.039,3,UPSELL,656.6906093421748,0.26939056746611895,-99.73060943253388,32.83453046710874,-42.16546953289126,19.700718280265242,-30.299281719734758,3.2834530467108745,-16.716546953289125,DO NOTHING,0.0,0,0.0
710153583,Attrited Customer,0.9824422597885132,0.2914877044620007,9242,63,0,6075.0,0.0,1,DO NOTHING,291.4877044620007,85.91095172166426,-14.089048278335738,14.574385223100036,-60.42561477689996,8.744631133860022,-41.255368866139975,1.4574385223100037,-18.542561477689997,DO NOTHING,0.0,0,0.0
794132808,Existing Customer,0.0116258841007947,0.6740566948798464,14585,97,1285,13035.0,0.099,3,UPSELL,674.0566948798464,2.3509515036113493,-97.64904849638864,33.70283474399232,-41.29716525600768,20.221700846395393,-29.778299153604607,3.370283474399232,-16.629716525600767,DO NOTHING,0.0,0,0.0
720565458,Attrited Customer,0.9841947555541992,0.1901079336819851,6205,65,0,17306.0,0.0,3,DO NOTHING,190.1079336819851,56.13096939571657,-43.86903060428343,9.505396684099255,-65.49460331590075,5.703238010459553,-44.29676198954045,0.9505396684099255,-19.049460331590076,DO NOTHING,0.0,0,0.0
715496058,Attrited Customer,0.6640955805778503,0.2444197173695337,7832,73,0,15987.0,0.0,3,ENGAGE,244.41971736953369,48.695416233358365,-51.304583766641635,12.220985868476685,-62.77901413152331,7.332591521086011,-42.66740847891399,1.2220985868476686,-18.777901413152332,DO NOTHING,0.0,0,0.0
709015833,Existing Customer,0.0050923647359013,0.4142650495159675,12920,132,0,34516.0,0.0,3,CROSS_SELL,414.26504951596746,0.6328766188414556,-99.36712338115855,20.713252475798374,-54.28674752420163,12.427951485479024,-37.57204851452097,2.0713252475798374,-17.928674752420164,DO NOTHING,0.0,0,0.0
718612758,Existing Customer,0.0007900907075963,0.6513505602649728,15552,107,939,34516.0,0.027,1,UPSELL,651.3505602649728,0.15438780751589964,-99.8456121924841,32.56752801324864,-42.43247198675136,19.54051680794919,-30.45948319205081,3.2567528013248643,-16.743247198675135,DO NOTHING,0.0,0,0.0
712438308,Existing Customer,0.0030209810938686,0.5414487593190163,16730,122,0,7469.0,0.0,1,CROSS_SELL,541.4487593190163,0.4907119395604074,-99.50928806043959,27.072437965950815,-47.92756203404919,16.24346277957049,-33.75653722042951,2.7072437965950815,-17.29275620340492,DO NOTHING,0.0,0,0.0
716238483,Attrited Customer,0.9387539625167848,0.6617943306534814,9138,76,2352,12918.0,0.182,2,RETENTION,661.7943306534813,186.37861508162968,86.37861508162968,33.08971653267407,-41.91028346732593,19.85382991960444,-30.14617008039556,3.308971653267407,-16.691028346732594,RETENTION,86.37861508162968,100,0.8637861508162967
718297683,Attrited Customer,0.9146309494972228,0.2365750528541225,7597,71,0,4085.0,0.0,0,DO NOTHING,236.5750528541225,64.91365956579652,-35.08634043420348,11.828752642706126,-63.17124735729387,7.097251585623676,-42.902748414376326,1.1828752642706126,-18.817124735729386,DO NOTHING,0.0,0,0.0
712206033,Existing Customer,0.0003577960014808,0.7353869021686248,16089,119,1355,3705.0,0.366,1,UPSELL,735.3869021686248,0.07893554794118586,-99.92106445205881,36.769345108431246,-38.230654891568754,22.061607065058745,-27.938392934941255,3.676934510843125,-16.323065489156875,DO NOTHING,0.0,0,0.0
710904708,Existing Customer,0.001326163066551,0.6316657102239984,15048,110,921,5319.0,0.173,1,UPSELL,631.6657102239984,0.2513075205917319,-99.74869247940826,31.58328551119992,-43.41671448880008,18.949971306719952,-31.050028693280048,3.1583285511199923,-16.841671448880007,DO NOTHING,0.0,0,0.0
711190233,Existing Customer,0.0005368837155401,0.6011044956607299,13804,123,990,4549.0,0.218,2,UPSELL,601.1044956607299,0.09681696451745717,-99.90318303548254,30.055224783036493,-44.94477521696351,18.033134869821897,-31.966865130178103,3.0055224783036496,-16.99447752169635,DO NOTHING,0.0,0,0.0
710535708,Existing Customer,0.0008126024040393,0.6643455193457163,14256,118,1293,15894.0,0.081,3,UPSELL,664.3455193457163,0.1619546298399199,-99.83804537016007,33.217275967285815,-41.782724032714185,19.93036558037149,-30.06963441962851,3.3217275967285818,-16.678272403271418,DO NOTHING,0.0,0,0.0
794573883,Existing Customer,0.0042317281477153,0.8938800489596083,15305,111,2517,17894.0,0.141,3,UPSELL,893.8800489596083,1.1347972091590512,-98.86520279084095,44.69400244798042,-30.305997552019583,26.816401468788246,-23.183598531211754,4.469400244798042,-15.530599755201958,DO NOTHING,0.0,0,0.0
719118708,Attrited Customer,0.9370662569999696,0.2901524424168243,9202,80,0,5855.0,0.0,2,DO NOTHING,290.15244241682433,81.56761895247983,-18.432381047520167,14.507622120841217,-60.49237787915878,8.70457327250473,-41.29542672749527,1.450762212084122,-18.549237787915878,DO NOTHING,0.0,0,0.0
790201158,Existing Customer,0.0031376131810247,0.7123543303776225,13609,108,1731,13062.0,0.133,2,UPSELL,712.3543303776225,0.6705277009658558,-99.32947229903415,35.61771651888113,-39.38228348111887,21.370629911328678,-28.629370088671322,3.5617716518881135,-16.438228348111885,DO NOTHING,0.0,0,0.0
779333883,Attrited Customer,0.9791454076766968,0.2526315789473684,8078,62,0,7428.0,0.0,3,DO NOTHING,252.63157894736838,74.20891510812858,-25.79108489187142,12.63157894736842,-62.36842105263158,7.578947368421051,-42.421052631578945,1.263157894736842,-18.736842105263158,DO NOTHING,0.0,0,0.0
719805183,Existing Customer,0.0016295919194817,0.6481704757045658,15352,117,961,8848.0,0.109,3,UPSELL,648.1704757045658,0.31687601089643097,-99.68312398910356,32.40852378522829,-42.59147621477171,19.445114271136973,-30.554885728863027,3.2408523785228294,-16.75914762147717,DO NOTHING,0.0,0,0.0
721220583,Existing Customer,0.0003607839753385,0.750369736818896,17390,130,1176,7362.0,0.16,1,UPSELL,750.369736818896,0.08121641298696759,-99.91878358701304,37.518486840944796,-37.481513159055204,22.51109210456688,-27.48890789543312,3.7518486840944796,-16.24815131590552,DO NOTHING,0.0,0,0.0
779685558,Existing Customer,0.0018978492589667,0.825202925215909,15290,123,2088,34516.0,0.06,4,UPSELL,825.202925215909,0.46983322803544975,-99.53016677196455,41.26014626079545,-33.73985373920455,24.75608775647727,-25.24391224352273,4.126014626079545,-15.873985373920455,DO NOTHING,0.0,0,0.0
713965683,Existing Customer,0.0016318231355398,0.5590742183153443,17258,121,0,4380.0,0.0,1,CROSS_SELL,559.0742183153443,0.27369307317924235,-99.72630692682075,27.953710915767218,-47.04628908423278,16.772226549460328,-33.22777345053967,2.795371091576722,-17.204628908423278,DO NOTHING,0.0,0,0.0
710667708,Existing Customer,0.001039910246618,0.748256093569845,14018,128,1871,12510.0,0.15,3,UPSELL,748.256093569845,0.2334357536392916,-99.7665642463607,37.41280467849225,-37.58719532150775,22.44768280709535,-27.55231719290465,3.7412804678492253,-16.258719532150774,DO NOTHING,0.0,0,0.0
718979733,Existing Customer,0.0011906553991138,0.8745206369912589,16258,115,2195,23712.0,0.093,3,UPSELL,874.5206369912589,0.3123758154210246,-99.68762418457898,43.72603184956295,-31.27396815043705,26.23561910973777,-23.76438089026223,4.372603184956295,-15.627396815043705,DO NOTHING,0.0,0,0.0
712104333,Existing Customer,0.0008507893653586,0.6629879896706844,14401,100,1254,9149.0,0.137,2,UPSELL,662.9879896706844,0.16921893929168869,-99.83078106070832,33.149399483534225,-41.850600516465775,19.889639690120532,-30.110360309879468,3.3149399483534228,-16.685060051646577,DO NOTHING,0.0,0,0.0
793560033,Existing Customer,0.0021425201557576,0.8361123618324955,16369,125,1930,34516.0,0.056,2,UPSELL,836.1123618324955,0.5374162763112639,-99.46258372368874,41.80561809162478,-33.19438190837522,25.083370854974863,-24.916629145025137,4.180561809162478,-15.819438190837522,DO NOTHING,0.0,0,0.0
