CLIENTNUM,Attrition_Flag,Churn_Probability,Customer_Value,Total_Trans_Amt,Total_Trans_Ct,Total_Revolving_Bal,Credit_Limit,Avg_Utilization_Ratio,Months_Inactive_12_mon,Recommended_Action,Optimal_Action,Expected_Incremental_Profit,Intervention_Cost,Expected_ROI,Churn_Risk,Customer_Value_Tier
789186858,Existing Customer,0.0015,0.3907,7796,97,928,33256.0,0.028,5,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
717658758,Existing Customer,0.0098,0.2488,7962,99,0,34516.0,0.0,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
715575258,Existing Customer,0.0012,0.5551,7823,93,1957,5791.0,0.338,6,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
714975633,Existing Customer,0.0008,0.4493,7558,85,1347,2319.0,0.581,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
715396983,Existing Customer,0.0007,0.533,8056,95,1769,17698.0,0.1,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
712624383,Existing Customer,0.0004,0.5106,7707,99,1701,34516.0,0.049,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
721335558,Existing Customer,0.0007,0.5027,7544,101,1686,6482.0,0.26,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
711167808,Attrited Customer,0.6037,0.1433,4803,65,0,18975.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
713761608,Existing Customer,0.0193,0.5276,8450,90,1652,34516.0,0.048,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
713367858,Existing Customer,0.0079,0.5292,8042,85,1748,2479.0,0.705,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
710489583,Existing Customer,0.0007,0.403,7631,91,1040,4941.0,0.21,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
720422358,Existing Customer,0.0007,0.5945,7485,90,2276,34516.0,0.066,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
772098858,Existing Customer,0.003,0.4531,7736,84,1333,8230.0,0.162,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
789304983,Existing Customer,0.0007,0.5714,8753,97,1864,22226.0,0.084,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
779257233,Existing Customer,0.0033,0.5448,7432,90,1974,28852.0,0.068,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
717579258,Attrited Customer,0.9705,0.3749,4782,50,1462,6893.0,0.212,3,ENGAGE,RETENTION,9.16823,100,0.091682,High,Medium
709418508,Existing Customer,0.0007,0.5027,7508,93,1693,7653.0,0.221,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
778439883,Existing Customer,0.0016,0.3712,7969,93,769,26840.0,0.029,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
716063583,Existing Customer,0.2015,0.6066,8642,85,2109,4549.0,0.464,2,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
716609433,Attrited Customer,0.7601,0.5478,4939,63,2517,16828.0,0.15,3,ENGAGE,RETENTION,24.92445,100,0.249244,High,Medium
721053633,Existing Customer,0.0009,0.5067,8904,101,1425,6530.0,0.218,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
711559008,Existing Customer,0.0034,0.5265,9137,92,1501,11642.0,0.129,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
718698558,Existing Customer,0.0008,0.4517,7739,106,1324,5390.0,0.246,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
770190258,Existing Customer,0.0014,0.2393,7678,93,0,7037.0,0.0,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
709008708,Existing Customer,0.0044,0.2606,8316,92,0,8390.0,0.0,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
823922208,Existing Customer,0.0003,0.4051,7404,103,1101,2122.0,0.519,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
718457058,Existing Customer,0.026,0.6434,7801,74,2517,3442.0,0.731,1,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
708472008,Existing Customer,0.0013,0.53,7632,95,1839,6680.0,0.275,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
710395233,Existing Customer,0.0072,0.4414,8657,98,1066,34516.0,0.031,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
716732958,Existing Customer,0.0071,0.5703,7925,90,2031,7244.0,0.28,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
780108408,Existing Customer,0.0043,0.4591,7745,82,1369,34516.0,0.04,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
720962208,Attrited Customer,0.9071,0.4961,4659,48,2250,2476.0,0.909,2,ENGAGE,RETENTION,34.999105,100,0.349991,High,Medium
714019083,Existing Customer,0.0014,0.3919,8426,102,803,2019.0,0.398,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
721225083,Existing Customer,0.0031,0.4795,7680,89,1511,8758.0,0.173,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
819109308,Existing Customer,0.0117,0.6527,8080,92,2517,6103.0,0.412,3,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
721029858,Existing Customer,0.0002,0.4889,8215,109,1458,2166.0,0.673,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
716762733,Existing Customer,0.0009,0.5197,8300,94,1634,3449.0,0.474,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
710260983,Existing Customer,0.0052,0.6591,8296,91,2512,2984.0,0.842,3,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
793608258,Attrited Customer,0.9925,0.1468,4909,50,0,13432.0,0.0,5,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
719677758,Existing Customer,0.0214,0.6243,8814,88,2184,10830.0,0.202,1,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
771411408,Attrited Customer,0.9881,0.1475,4929,54,0,2673.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
794191008,Existing Customer,0.004,0.4971,7552,87,1649,34516.0,0.048,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
708905733,Existing Customer,0.0011,0.5518,7570,91,1989,20633.0,0.096,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
788327358,Existing Customer,0.0012,0.598,8440,102,2097,9070.0,0.231,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
751974258,Existing Customer,0.005,0.2282,7345,93,0,11954.0,0.0,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
805516608,Existing Customer,0.0119,0.3888,7755,84,925,34516.0,0.027,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
720006333,Attrited Customer,0.1657,0.1339,4520,63,0,4479.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
780114558,Existing Customer,0.0004,0.7612,12535,118,2264,3968.0,0.571,1,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
713090658,Existing Customer,0.0006,0.4757,8061,98,1407,2599.0,0.541,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
718889508,Existing Customer,0.0053,0.4529,8256,99,1223,10074.0,0.121,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
824799108,Existing Customer,0.0025,0.5311,7498,90,1874,10901.0,0.172,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
788618208,Existing Customer,0.3943,0.2566,8198,90,0,8325.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
713133258,Existing Customer,0.0315,0.5982,8872,86,2008,34516.0,0.058,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
717370533,Existing Customer,0.0012,0.5302,6453,89,2088,34516.0,0.06,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
720425508,Existing Customer,0.0032,0.3836,8689,93,696,7196.0,0.097,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
712948383,Existing Customer,0.0059,0.2299,7396,100,0,34516.0,0.0,6,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
712839633,Existing Customer,0.0009,0.5326,8871,97,1595,34516.0,0.046,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
820330008,Existing Customer,0.0009,0.5025,8231,98,1540,32926.0,0.047,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
826150608,Existing Customer,0.0004,0.4757,8199,98,1378,18072.0,0.076,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
779187783,Existing Customer,0.1504,0.5527,8436,77,1813,24533.0,0.074,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
720809358,Existing Customer,0.0012,0.6108,7776,98,2317,4874.0,0.475,1,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
714054408,Existing Customer,0.4457,0.5487,8272,79,1822,12889.0,0.141,2,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Medium
789827208,Existing Customer,0.0018,0.5112,7768,92,1692,7531.0,0.225,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
718308558,Existing Customer,0.0008,0.4232,7688,93,1155,1838.0,0.628,6,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
801064833,Existing Customer,0.0004,0.586,7930,91,2129,30117.0,0.071,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
719838558,Existing Customer,0.0004,0.4669,7432,92,1484,5131.0,0.289,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
714510483,Existing Customer,0.0366,0.638,7640,87,2517,34516.0,0.073,3,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
718246458,Existing Customer,0.0005,0.5734,8241,105,1984,24262.0,0.082,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
710822808,Existing Customer,0.0023,0.4403,7854,89,1228,34516.0,0.036,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
791730183,Attrited Customer,0.9873,0.441,5070,50,1817,7385.0,0.246,2,ENGAGE,RETENTION,30.61265,100,0.306126,High,Medium
709722858,Existing Customer,0.0082,0.4825,8503,88,1357,20708.0,0.066,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
712582983,Attrited Customer,0.1637,0.3603,4729,54,1381,14057.0,0.098,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
714999483,Existing Customer,0.0016,0.4763,9389,106,1132,34516.0,0.033,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
711388458,Existing Customer,0.0015,0.5112,8591,99,1519,17072.0,0.089,5,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
796174983,Existing Customer,0.0037,0.4264,7722,94,1168,25737.0,0.045,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
712918083,Existing Customer,0.0035,0.3563,7527,88,768,2211.0,0.347,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
715459158,Existing Customer,0.0026,0.2441,7821,97,0,16950.0,0.0,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
712687083,Existing Customer,0.0296,0.2245,7234,83,0,15043.0,0.0,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
713003358,Attrited Customer,0.9979,0.1746,4983,40,159,29338.0,0.005,2,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
812443458,Existing Customer,0.0128,0.2432,7794,94,0,25808.0,0.0,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
712984983,Existing Customer,0.0021,0.5358,7739,101,1853,2248.0,0.824,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
708826158,Existing Customer,0.0007,0.5379,8608,100,1684,3670.0,0.459,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
788725608,Existing Customer,0.0014,0.4455,8387,102,1149,8861.0,0.13,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
717559533,Existing Customer,0.0011,0.4416,8212,100,1161,34516.0,0.034,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
720443358,Existing Customer,0.006,0.4136,6950,84,1250,8014.0,0.156,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
806694333,Existing Customer,0.0318,0.5417,8268,73,1779,2771.0,0.642,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
709770408,Existing Customer,0.0007,0.5423,8652,98,1702,34516.0,0.049,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
718259433,Attrited Customer,0.9582,0.1652,5460,63,0,8383.0,0.0,4,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
770705208,Existing Customer,0.0109,0.3465,7890,91,630,15365.0,0.041,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
720655833,Attrited Customer,0.929,0.1484,4955,56,0,2913.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
797898858,Existing Customer,0.0013,0.5576,7288,88,2085,4748.0,0.439,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
779548008,Existing Customer,0.1733,0.2415,7745,83,0,34516.0,0.0,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
718388733,Existing Customer,0.0017,0.4727,8677,96,1259,2609.0,0.483,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
711742758,Attrited Customer,0.0594,0.158,5242,74,0,11508.0,0.0,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
757863258,Existing Customer,0.0063,0.3736,7480,84,887,2396.0,0.37,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
711947358,Existing Customer,0.0054,0.4325,7716,83,1208,18991.0,0.064,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
712157958,Attrited Customer,0.9965,0.146,4883,42,0,10908.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
814760358,Existing Customer,0.0033,0.5596,7766,82,1997,14627.0,0.137,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
710192283,Existing Customer,0.0013,0.4605,8686,91,1180,2219.0,0.532,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
718977483,Existing Customer,0.001,0.4442,7209,91,1388,25736.0,0.054,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
712129158,Existing Customer,0.0009,0.4158,7747,104,1096,7997.0,0.137,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
714880533,Existing Customer,0.0015,0.549,8669,99,1741,2849.0,0.611,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
808287408,Existing Customer,0.0006,0.447,8420,100,1151,29227.0,0.039,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
709619433,Existing Customer,0.0016,0.4898,8604,108,1382,34516.0,0.04,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
708881583,Existing Customer,0.0022,0.4868,8752,95,1332,12458.0,0.107,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
711332883,Attrited Customer,0.3107,0.5533,5294,73,2477,7547.0,0.328,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Medium
717696333,Attrited Customer,0.8406,0.1641,5425,60,0,34516.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
820587258,Existing Customer,0.1041,0.2713,8637,94,0,10677.0,0.0,5,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
768733533,Existing Customer,0.0048,0.5346,8851,88,1612,2340.0,0.689,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
779779083,Existing Customer,0.0048,0.2458,7872,103,0,23981.0,0.0,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
720735408,Existing Customer,0.0008,0.5283,8514,109,1643,6329.0,0.26,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
819160158,Existing Customer,0.0954,0.5313,8218,88,1724,4960.0,0.348,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
804601833,Existing Customer,0.0065,0.4875,7491,86,1601,34516.0,0.046,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
714823308,Existing Customer,0.0023,0.5417,7345,98,1973,15987.0,0.123,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
711577458,Existing Customer,0.0008,0.5477,8087,95,1855,3244.0,0.572,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
787539333,Existing Customer,0.0234,0.6491,7973,88,2517,7298.0,0.345,2,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
716806383,Existing Customer,0.0007,0.5241,9042,122,1506,28307.0,0.053,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
812230308,Existing Customer,0.0015,0.5282,8444,100,1657,2430.0,0.682,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
778420383,Existing Customer,0.0045,0.5953,8609,109,2045,7650.0,0.267,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
774012933,Existing Customer,0.001,0.6221,9277,92,2073,6443.0,0.322,2,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
718756533,Existing Customer,0.0005,0.5201,8963,105,1497,13356.0,0.112,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
812224983,Existing Customer,0.001,0.4642,8037,100,1340,4675.0,0.287,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
714284358,Existing Customer,0.0021,0.4291,7037,82,1329,2177.0,0.61,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
709530408,Existing Customer,0.0015,0.4745,8007,96,1411,34516.0,0.041,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
750690258,Existing Customer,0.001,0.5744,8220,103,1995,2821.0,0.707,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
716283108,Existing Customer,0.0074,0.4296,7986,88,1133,6769.0,0.167,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
718353633,Attrited Customer,0.8617,0.1681,5547,75,0,34516.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
718528833,Existing Customer,0.0011,0.5694,8879,101,1825,30172.0,0.06,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
718006608,Existing Customer,0.0031,0.4709,9081,100,1163,7742.0,0.15,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
710569233,Existing Customer,0.0005,0.5184,9185,100,1440,11814.0,0.122,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
718694658,Existing Customer,0.0008,0.4895,7523,90,1607,28687.0,0.056,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
779293308,Existing Customer,0.0012,0.5874,8305,103,2059,25653.0,0.08,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
718276758,Existing Customer,0.0004,0.399,8226,97,890,4705.0,0.189,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
712654233,Existing Customer,0.0142,0.4346,8327,85,1093,19150.0,0.057,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
719296383,Existing Customer,0.0078,0.4836,7885,85,1494,34516.0,0.043,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
808279158,Existing Customer,0.0014,0.5076,8914,99,1429,11765.0,0.121,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
780497958,Existing Customer,0.0015,0.5865,7996,99,2118,16627.0,0.127,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
715519983,Existing Customer,0.0056,0.5052,8751,94,1448,13553.0,0.107,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
708568983,Existing Customer,0.0012,0.6295,8110,113,2365,11476.0,0.206,3,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
823648983,Existing Customer,0.001,0.4806,7960,112,1459,5182.0,0.282,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
789412458,Attrited Customer,0.8377,0.5468,4909,52,2517,23026.0,0.109,3,ENGAGE,RETENTION,37.433489,100,0.374335,High,Medium
716837508,Existing Customer,0.0038,0.2732,8695,95,0,18477.0,0.0,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
711249858,Attrited Customer,0.9145,0.0936,3315,47,0,29890.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
712009083,Existing Customer,0.0018,0.4464,8980,93,1030,8290.0,0.124,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
720522633,Existing Customer,0.0005,0.4987,8150,106,1533,16199.0,0.095,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
713071383,Existing Customer,0.0015,0.5431,8554,99,1728,3723.0,0.464,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
712938258,Existing Customer,0.0023,0.5173,8328,94,1613,12695.0,0.127,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
719071158,Attrited Customer,0.6103,0.1132,3901,54,0,34516.0,0.0,2,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
709046958,Existing Customer,0.0004,0.631,9059,100,2175,30379.0,0.072,1,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
708748833,Existing Customer,0.0054,0.4776,8920,105,1239,9875.0,0.125,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
711364233,Existing Customer,0.0006,0.5274,8888,104,1559,34516.0,0.045,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
712645908,Existing Customer,0.001,0.6022,8804,111,2047,2600.0,0.787,3,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
708428958,Existing Customer,0.01,0.2894,9179,113,0,34516.0,0.0,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
719714658,Attrited Customer,0.6878,0.159,5272,62,0,12218.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
720874983,Existing Customer,0.0139,0.2746,8736,97,0,34516.0,0.0,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
719180958,Existing Customer,0.0143,0.2869,9105,104,0,21754.0,0.0,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
710360583,Existing Customer,0.0004,0.357,8329,101,604,8396.0,0.072,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
823848183,Existing Customer,0.0025,0.5021,8438,92,1494,15987.0,0.093,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
783121008,Existing Customer,0.0033,0.5567,8285,106,1870,12094.0,0.155,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
789529158,Existing Customer,0.0091,0.3866,8553,88,743,2946.0,0.252,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
708500883,Existing Customer,0.0129,0.2627,8379,106,0,17812.0,0.0,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
811965558,Existing Customer,0.0512,0.297,9406,106,0,13743.0,0.0,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
714383583,Existing Customer,0.0164,0.5411,8646,97,1696,23981.0,0.071,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
809425533,Existing Customer,0.0033,0.4398,8097,105,1174,15785.0,0.074,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
716858433,Attrited Customer,0.4981,0.1623,5372,75,0,3015.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
812534958,Existing Customer,0.0013,0.514,8443,97,1568,19000.0,0.083,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
714052158,Attrited Customer,0.5502,0.3129,5366,68,949,11714.0,0.081,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Medium
780200208,Existing Customer,0.0014,0.5244,8777,112,1563,11135.0,0.14,2,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
711458583,Existing Customer,0.0006,0.4838,8582,106,1349,34516.0,0.039,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
826451433,Existing Customer,0.0013,0.628,8502,103,2273,34516.0,0.066,1,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
719740983,Existing Customer,0.0017,0.421,8998,102,866,13259.0,0.065,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
709019283,Existing Customer,0.0008,0.5968,7867,100,2210,5660.0,0.39,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
710213508,Existing Customer,0.0129,0.4398,8634,95,1061,23355.0,0.045,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
710814633,Existing Customer,0.0179,0.6797,8888,103,2517,20734.0,0.121,5,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
775267158,Existing Customer,0.0005,0.4981,8785,111,1396,2476.0,0.564,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
712268808,Existing Customer,0.0047,0.6638,8765,105,2443,34516.0,0.071,2,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
720178158,Attrited Customer,0.949,0.1678,5537,63,0,7552.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
779805408,Existing Customer,0.002,0.2573,8217,99,0,14630.0,0.0,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Low
710958933,Attrited Customer,0.3399,0.2705,4866,56,787,6080.0,0.129,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
720698883,Attrited Customer,0.9604,0.1674,5524,67,0,28605.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
780384483,Attrited Customer,0.5299,0.3129,5481,58,925,2886.0,0.321,2,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Medium
714190983,Attrited Customer,0.9809,0.2482,5418,65,531,34516.0,0.015,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
713808633,Existing Customer,0.0056,0.7411,13794,127,1873,10850.0,0.173,2,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
710295858,Existing Customer,0.0052,0.5146,8074,84,1649,24244.0,0.068,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
713209308,Existing Customer,0.0021,0.5397,7971,97,1829,17218.0,0.106,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
788709408,Existing Customer,0.0067,0.4761,14771,127,0,14746.0,0.0,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
717757608,Existing Customer,0.0014,0.4484,8938,114,1051,34516.0,0.03,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
715300683,Existing Customer,0.004,0.3935,8271,94,846,34458.0,0.025,1,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
711436983,Existing Customer,0.0033,0.6699,8596,102,2517,34516.0,0.073,2,UPSELL,DO NOTHING,0.0,0,0.0,Low,High
789582483,Existing Customer,0.0008,0.5281,7699,101,1813,9369.0,0.194,3,CROSS_SELL,DO NOTHING,0.0,0,0.0,Low,Medium
